Item Name,Quantity
"MIXING PLANT,ASPHALT",1
"MIXING PLANT,CONCRETE",1
"MIXING VALVE,REMOTE",3
MK3MOD0,66
MOBILE GENERATOR,1
MOBILE RADIO,45
"MOD,ASSAULT,PACK,GN",35
"MOD,ASSAULT,PACK,KH",28
"MODEM,COMMUNICATIONS",3
MODERN BURNER UNIT V3,21
"MODIFICATION KIT,FIRE FIGHTING EQUIPMENT",1
"MODIFICATION KIT,GUN,WEAPON",471
"MODIFICATION KIT,HELMET",65
"MODIFICATION KIT,NIGHT VISION EQUIPMENT",28
"MODIFICATION KIT,VEHICULAR EQUIPMENT COMPONENTS",2
MODULAR LEG RIG,37
MODULAR SLEEP SYSTE,105
MODULAR SLEEP SYSTEM,7868
MODULAR SLEEPING BAG SYSTEM,246
MODULAR WORKSHOP CONTAINER,5
"MODULE,MINOR",3152
"MODULE,TRAUMA",6056
MOLDED WAIST BELT,94
MOMS RAIL AD,11
"MONITOR SET,TELEVISION",4
"MONITOR-RECEIVER,TELEVISION",1
"MONITOR, COMPUTER",705
"MONITOR, TELEVISION",7
"MONITOR,HEART RATE",15
"MONITOR,OXYGEN",16
"MONITOR,PATIENT VITAL SIGNS",24
"MONITOR,SPOT VITAL SIGNS,HANDHELD",1
"MONITOR,TELEVISION",7
"MONITOR,THERMAL ENVIRONMENT",1
"MONITORING KIT,BLOOD PRESSURE",3
"MONOCULAR ASSY,LH",7
"MOP,SPONGE",5
"MOPHEAD,SPONGE",43
"MOPHEAD,WET",34
"MOPPING OUTFIT,FLOOR",3
MOTHERBOARD,7
MOTION DETECTOR,49
MOTOR VEH/TRLR/CYCL,2
MOTOR VEHICLE MAINTENANCE AND REPAIR,19
MOTOR-GENERATOR,1
"MOTOR,ALTERNATING CURRENT",4
"MOTOR,DIRECT CURRENT",4
"MOTOR,WINDSHIELD WIPER,ELECTRIC",5
"MOTOR,WIPER,WINDSHI",1
MOTORBOAT,2
MOTORCYCLE,88
"MOTORCYCLES, MOTOR SCOOTERS, AND BICYCLE",24
"Motorcycles, Motor Scooters, and Bicycles",3
"MOULAGE SET,WAR WOUNDS",79
"MOULAGE,WAR WOUND",72
MOULDINGXREAR DOOR,2
MOUNT ASSEMBLY,66
MOUNT ASSEMBLY M145,20
"MOUNT ASSEMBLY,OBJE",95
"MOUNT ASSY,PYLON",1
"MOUNT LENS,NIGHT VI",4
"MOUNT,CAMERA,PAN AND TILT",1
"MOUNT,FLASHLIGHT,WEAPON",207
"MOUNT,GUN",151
"MOUNT,HELMET",13
"MOUNT,HELMUT ASSEMBLY",43
"MOUNT,M24,SCOPE",60
"MOUNT,MACHINE GUN",14
"MOUNT,NVG,1 HOLE",111
"MOUNT,QUICK RELEASE",6
"MOUNT,QUICK RELEASE ASSEMBLY",1125
"MOUNT,RESILIENT,WEAPON SYSTEM",7
"MOUNT,RIFLE",12
"MOUNT,SIGHT",2183
"MOUNT,SIGHT,SMALL ARMS",414
"MOUNT,TELESCOPE",3
"MOUNT,TRIPOD,MACHINE GUN",21
"MOUNT,VIEWER",2667
"MOUNTER AND DEMOUNTER,PNEUMATIC TIRE",15
"MOUNTING ASSY,HELMET",14
"MOUNTING KIT,HOLSTER",89
"MOUNTING LOCKING MECHANISM,GOGGLES,NIGHT VISION",114
"MOUNTING,TELESCOPE",1
MOUSE,79
"MOUTH GUARD,CANINE",51
"MOWER,LAWN,POWER",3
"MOWER,RIDING",1
"MRAP AMBULANCE,CABI",2
MSRXGKEXSTOVE,8
"MUFFLER,EXHAUST",10
MULE,57
MULTI - GAS DETECTOR,1
MULTI-FUEL MOTORCYCLE,167
MULTI-TERRAIN LOADER,1
"MULTI-TOOL,FOLDING,POCKET",159
"MULTICOUPLER,UHF",4
MULTIMEDIA COMPUTER,4
MULTIMEDIA PROJECTION SET,1
MULTIMETER,465
"MULTIMETER,DIGITAL",7
MULTIMODE FIBER,2
MULTIPLEXER,2
"MULTIPLIER,TORQUE WRENCH",6
MUSIC CASE,34
MUSICAL INSTRUMENT PARTS AND ACCESSORIES,20
MUSICAL INSTRUMENTS,22
MUZZLE COMPENSATOR,1
NA,2
NAIL,133
NAIL SET,13
"NAILER,PNEUMATIC,PORTABLE",5
"NAILS, BOX",30
"Nails, Machine Keys, and Pins",15
NALGENE WATER BOTTL,158
NALGENE WATER CUP,109
"NAPE PAD,HELMET",3
NAPE SPACER PAD SET,30
NASAL TRUMPET,40
NAVIGATION SET,3
"NAVIGATION SET,SATELLITE SIGNALS",858
"NAVIGATION SET,TACAN",3
NAVIGATIONAL INSTRUMENTS,4
"NAVIGATORE GPS,SPEC",2
"NECK SEAL,ANTIEXPOSURE COVERALL'S",30
"NECKLACE,PERSONNEL IDENTIFICATION TAG",150
"NEEDLE,DECOMPRESSION DEVICE",2
"NEEDLE,HYPODERMIC",1
"NEEDLE,SEWING MACHINE",9
"NET ASSEMBLY,BAGGAGE COMPARTMENT",5
"NET KIT,CARGO RESTRAINT",1
"NET,CAMOUFLAGE,FIBER",139
"NET,CARGO TIE DOWN,AIRCRAFT",41
"NET,CARGO,AERIAL DELIVERY",22
"NET,DRAFT COVER",51
"NET,LAUNDRY",199
"NET,STOWAGE",23
"NET,UTILITY",11
"NETTING,CAMOUFLAGE,WIRE",10
NETWORK CABLE,97
NETWORK CABLE IN BOXES,16
NETWORK MANAGEMENT SYSTEM,1
NETWORK SECURITY MANAGEMENT SYSTEM,2
NETWORK SERVER,51
NIGHT SIGHT VISION,13
"NIGHT SIGHT,PALM IR 250 DIGITAL",1
NIGHT STAND,18
"NIGHT VISION EQUIP, EMIT, REFLECTED RAD",387
"Night Vision Equipment, Emitted and Reflected Radiation",7
NIGHT VISION GOGGLE,2719
NIGHT VISION SIGHT,4693
NIGHT VISION SIGHT ASSEMBLY,166
NIGHT VISION SIGHT CREW SERVED WEAPONS,84
NIGHT VISION SIGHT INDIVIDUAL SERVED WEAPONS,125
"NIGHT VISION SIGHT,",340
NIGHT VISION SYSTEM,1
"NIGHT VISION SYSTEM,CAMERA(NVSC)",1
"NIGHT VISION SYSTEM,PUBLIC AFFAIRS",3
NIGHT VISON SIGHT,1
"NIPPERS,END CUTTING",9
NON-BALLISTIC BODY SHIELD,5
NON-LETHAL WEAPONS CAPABILITIES SET,2
NON-LETHAL WEAPONS CAPABILITY SET,9
NONELECTRICAL LIGHTING FIXTURES,71
NOTEBOOK COMPUTER,33
"NOTEBOOK,STENOGRAPHER'S",112
NOTIONS AND APPAREL FINDINGS,14
NOZZLE ASSEMBLY,24
"NOZZLE ASSY,OIL",1
NOZZLE PROTECTIVE C,1
"NOZZLE,FIRE EQUIPMENT",2
"NOZZLE,FIRE PROTECTION SYSTEM",3
"NOZZLE,FUEL AND OIL SERVICING",6
"NOZZLE,IMPULSE CARTRIDGE CHAMBER",5
"NOZZLE,SPRAY,FLUID-EMULSION",6
"NOZZLE,TURBINE,AIRCRAFT GAS TURBINE ENGINE",9
"NRP,GNS COLOR GPS,A",39
"NRP,HEADSET ASSEMBL",75
"NRP,SOUND BAR",35
NUT ASSORTMENT,28
NUT EXTEND,25
"NUT RUNNER AND SCREWDRIVER,ELECTRIC",9
"NUT RUNNER AND SCREWDRIVER,PNEUMATIC",7
"NUT,MAST,TAIL ROTOR",7
"NUT,PLAIN,HEXAGON",15
"NUT,PLAIN,ROUND",37
"NUT,PLAIN,SQUARE",12
"NUT,SELF-LOCKING,EXTENDED WASHER,DOUBLE HEXAGON",10
"NUT,SELF-LOCKING,EXTENDED WASHER,HEXAGON",12
"NUT,SELF-LOCKING,HEXAGON",500
"NUT,SPECIAL",6
NUTDRIVER SET,1
NVG MOUNT ADAPTER SHOES PVS7-14,3
"NVG,COUNTERWEIGHT",396
NVIS ANTENNA MOD KIT,3
O-RING,50
O-RING KIT,12
OFFICE DEVICES AND ACCESSORIES,172
OFFICE FURNITURE,27
OFFICE SUPPLIES,144
"OFFICE SUPPLIES, PRINTING",1120
OHMMETER,16
OIL COOLER ASSEMBLY,1
OIL PAN,5
OIL PLUG,2
"OILER,HAND",35
ONE AND THREE HOLE UNIVERSAL INTERFACE,14
ONLY COMPLETE COMBAT/ASSAULT/TACTICAL WHEELED VEHICLES,107
"OPENER,CAN,HAND",24
"OPENER,CAN,MOUNTED",4
"OPENER,CAR DOOR",45
"OPENING TOOL,LATCH",2
OPERATION TRAINING DEVICES,2
OPERATIONS CENTRAL,1
"OPERATOR KIT MODULAR 09,STCCC",17
OPTICAL INSTRUMENTS,156
OPTICAL MOUSE,33
"OPTICAL READER,DATA ENTRY",9
OPTICAL SIGHTING AND RANGING EQUIPMENT,986
OPTICS CABINET,3
OPTICS MODULE,2
OPTIPLEX 760MT WORK,3
OPTOELECTRONIC DEVICES AND HARDWARE,4
OSCILLOSCOPE,24
OSCILLOSCOPE SUBASSEMBLY,1
OTOSCOPE AND OPHTHALMOSCOPE SET,17
OUTBOARD MOTOR,46
"OUTBOARD MOTOR,GASOLINE",11
"OUTERWEAR, MEN'S",965
"OUTERWEAR, MENS",1
"OUTERWEAR, WOMEN'S",10
OVEN,8
"OVEN,BAKING AND ROASTING,DECK",2
"OVEN,LAB",1
"OVEN,LABORATORY",1
"OVEN,MICROWAVE",31
"OVEN,WARMING,ELECTRIC",2
"OVERALLS,COLD WEATHER",2229
"OVERALLS,COMBAT VEHICLE CREWMEN'S",110
"OVERALLS,WET WEATHER",6
"OVERBOOT,LIGHTWEIGHT,CBRN",1
"OVERBOOT,MINE PROTECTIVE,BASIC",6
OVERBOOTS CHEMICAL,29
"OVERGARMENT,CHEMICA",1
OVERHEAD PROJECTOR,83
"OVERSHOES,MENS",82
"OVERSHOES,NUCLEAR,BIOLOGICAL AND CHEMICAL CONTAMINANTS PROTECTIVE",10
OVERVEST,10
"OXIMETER,PULSE",274
"OXIMETER,PULSE,FINGER WITH CASE",2
OXYGEN BAG,11
"PA SYSTEM AND SIREN ASSEMBLY,MRAP LIGHT KIT",10
PACK ANCHOR STRAP ASSEMBLY,69
"PACK ASSEMBLAGE,MEDICAL CORPSMAN,ASSULT",44
"PACK ASSEMBLY,PERSONNEL PARACHUTE,CHEST",16
"PACK LINER,ASSAULT",1
"PACK,ASSAULT",25
"PACK,ASSAULT,MOLLE",803
"PACK,ASSUALT",544
"PACK,FANNY",1
"PACK,FIRELINE,COMPLETE",240
"PACK,FRAME,MOLLE",15
"PACK,IV,COMBAT",65
"PACK,MAIN,MOLLE",1159
"PACK,MEDICAL SUPPLY",7
"PACK,MEDICAL SUPPLY,ROLLING",14
"PACK,MEDICAL SUPPORT",1
"PACK,MEDICAL TRAUMA",8
"PACK,PATROL,COMBAT",13
"PACK,PATROL,MOLLE",195
"PACK,PERSONNEL PARACHUTE,TROOP BACK",8
"PACK,PERSONNEL PARACHUTE,TROOP CHEST",20
"PACK,WAIST",1624
PACKAGING AND PACKING BULK MATERIALS,64
PACKBOT 510 WITH FASTAC REMOTELY CONTROLLED VEHICLE,25
PAD ABDOMINAL,2
"PAD KIT,HELMET",276
"PAD SET,SUSPENSION SYSTEM,ACH",551
"PAD,ABDOMINAL",385
"PAD,ABSORBENT,HAZARDOUS MATERIAL",74
"PAD,ABSORBENT,LITTER SYSTEM",311
"PAD,ADVANCED COMBAT HELMET NAPE,BALLASTIC",15
"PAD,BOTTOM,SEAT ASS",6
"PAD,CONTAMINATION CONTROL MAT",41
"PAD,COOLING,CHEMICAL",5
"PAD,CROWN,EXPLOSIVE ORDNANCE DISPOSAL HELMET",21
"PAD,CUSHIONING",6
"PAD,ELBOW,CAMOUFLAG",60
"PAD,ELBOW,COMBAT UNIFORM",39
"PAD,ELBOW,SHOOTER'S COAT",100
"PAD,ELBOW,SHOOTERS COAT",60
"PAD,ELECTRODE,DEFIBRILLATOR",1
"PAD,HEAT TREATMENT",20
"PAD,HELMET",5
"PAD,HELMET,ADVANCED COMBAT",1162
"PAD,ISOPROPYL ALCOHOL IMPREGNATED",2
"PAD,JACK",6
"PAD,KNEE",3114
"PAD,KNEE AND ELBOW",47
"PAD,KNEE,COMBAT UNIFORM",69
"PAD,MAINTENANCE DOL",10
"PAD,NAPE PROTECTION",12
"PAD,NAPE STRAP,FLYER'S HELMET",1
"PAD,NECK",12
"PAD,NONADHERENT",26
"PAD,RECOIL",92
"PAD,SCOURING",34
"PAD,SHOULDER,CONTACT SPORTS",34
"PAD,SHOULDER,SCALABLE,PLATE CARRIER",212
"PAD,SLEEPING",25
"PAD,STRIKING SHIELD",46
"PAD,TRACK SHOE",397
"PAD,WRITING PAPER",284
PADDED DIVIDERS,4
"PADDLE,BOAT",20
"PADDLES,DEFIBRILLATOR,EXTERNAL",2
PADLOCK,2508
PADLOCK SET,240
"PADS,ELBOW",65
"PADS,KNEE",25
"PADS,KNEE,INDUSTRIAL",219
"PADS,TACTICAL PROTE",40
"PADS,TACTICAL PROTECTIVE,ASSAULT",42
"PAIL,COLLAPSIBLE",1
"PAIL,UTILITY",310
PAINT AND ARTISTS BRUSHES,63
"PAINT,FACE,CAMOUFLAGE",10
PALLET JACK,25
"PALLET,MATERIAL HANDLING",34
"PALLET,PLASTIC",28
PALM SCANNING MACHINE,1
"PAN AND TILT ASSEMBLY,THERMAL VIEWER",87
"PAN,BAKING AND ROASTING",10
"PAN,DRAIN",30
"PAN,DRIP",52
"PAN,FRYING",4
"PAN,MESS KIT",970
"PAN,STEAM TABLE",35
"PANEL ASSEMBLY,CABIN ROOF",1
PANEL MARKER,119
PANEL MARKER SET,5
PANEL MEDICAL BAG,149
"PANEL,BODY,VEHICULAR",70
"PANEL,BULKHEAD",2
"PANEL,CAB SHELTER",13
"PANEL,CABSHELTER,RI",1
"PANEL,CO-PILOT SEAT",1
"PANEL,FAULT-FUNCTION INDICATOR,AIRCRAFT",18
"PANEL,FLOOR",1
"PANEL,IDENTIFICATION,COMBAT",149
"PANEL,INDICATING,LIGHT TRANSMITTING",15
"PANEL,MODULAR,HANGING TRAUMA",6
"PANEL,MODULAR,MEDICAL,DENTAL",1
"PANEL,MODULAR,MEDICAL,PRIMARY CARE",3
"PANEL,MODULAR,MEDICAL,WOUND MANAGEMENT",1
"PANEL,POWER DISTRIBUTION",12
"PANEL,SOUNDPROOFING",12
"PANEL,STRUCTURAL,AIRCRAFT",5
"PANEL,VEHICLE MOLLE",50
"PANEL,VEHICULAR OPERATION",3
"PANT,LEV1,MR,BROWN",227
"PANT,LEV1,XLR,BROWN",1077
"PANT,LEV2,XLR,BROWN",201
"PANT,LLEV7,MR,AG",9
"PANT,SS,LEV5,LR,AG",40
"PANT,SS,LEV5,MR,AG",8
"PANT,SS,LEV5,XLR,AG",16
"PANTS,PFU",39
"PANTS,PHYSICAL FITN",55
"PANTS,PHYSICAL FITNESS",13
PAPER AND PAPERBOARD,51
"PAPER,ABRASIVE",9
"PAPER,ALL WEATHER COPIER",63
"PAPER,BOND",4
"PAPER,CHEMICAL AGENT DETECTOR",233
"PAPER,COPYING,XEROGRAPHIC PROCESS",2
"PAPER,DEFIBRILLATOR",3
"PAPER,ELECTROCARDIOGRAPH RECORDING",1
"PAPER,KRAFT,UNTREATED",4
"PAPER,LENS",6
"PAPER,THERMAL,PRINTER",450
"PAPER,TOILET",18
"PAPERBOARD,WRAPPING AND CUSHIONING",2
PARACHUTE,1
"PARACHUTE,CARGO",15
"PARACHUTE,CARGO EXTRACTION",1
"PARACHUTE,HIGH-VELOCITY",15
"PARACHUTE,PERSONNEL,TROOP BACK",10
"PARACHUTE,RESERVE,PERSONNEL,TROOP CHEST",130
"PARKA, WET WEATHER (BDU)",6
"PARKA,CAMOUFLAGE",7
"PARKA,COLD WEATHER",173
"PARKA,EXTREME COLD WEATHER",2245
"PARKA,NIGHT CAMOUFLAGE",6
"PARKA,SNOW CAMOUFLAGE",171
"PARKA,WET WEATHER",65
"PARTICLE SEPERATOR,ENGINE AIR INLET",1
"PARTS CLEANING CAN,SAFETY,BENCH",100
"PARTS KIT,ADVANCED COMBAT HELMET",11
"PARTS KIT,AIR CONDITIONER",7
"PARTS KIT,AMMO RACK",1
"PARTS KIT,ARMOR PLATE",1
"PARTS KIT,BALL JOINT",3
"PARTS KIT,BRAKE SHOE",3
"PARTS KIT,CALIPER,DISC BRAKE",7
"PARTS KIT,CLEANER",1
"PARTS KIT,DIESEL ENGINE",1
"PARTS KIT,DOOR,VEHICULAR",9
"PARTS KIT,ELECTRONIC EQUIPMENT",5
"PARTS KIT,ENGINE GENERATOR",17
"PARTS KIT,EXPLOSIVE ORDNANCE DISPOSAL",45
"PARTS KIT,FIRE EXTINGUISHER",68
"PARTS KIT,FRAG 5,DO",1
"PARTS KIT,FRAG2",1
"PARTS KIT,GEARBOX",10
"PARTS KIT,GENERATOR",4
"PARTS KIT,GUN",62
"PARTS KIT,HELICOPTER ROTOR",1
"PARTS KIT,HELMET",22
"PARTS KIT,HINGE TAI",8
"PARTS KIT,HOSE ASSEMBLY,NONMETALLIC",4
"PARTS KIT,HYDRAULIC BRAKE MASTER CYLINDER ASSEMBLY",8
"PARTS KIT,LUBRICATING OIL COOLER",3
"PARTS KIT,M68 SIGHT",65
"PARTS KIT,MIRROR ASSEMBLY,REARVIEW",4
"PARTS KIT,OIL PAN",3
"PARTS KIT,POWER STEERING",9
"PARTS KIT,POWER UNIT",2
"PARTS KIT,RESPIRATOR",98
"PARTS KIT,SEAL REPLACEMENT,DOOR",2
"PARTS KIT,SEAT BELT",20
"PARTS KIT,SEAT,VEHICULAR",68
"PARTS KIT,SHOCK ABSORBER,DIRECT ACTION",4
"PARTS KIT,SOFT TOP",5
"PARTS KIT,SPECIALIZED",29
"PARTS KIT,SURVIVAL",10
"PARTS KIT,TURN SIGNAL",11
"PARTS KIT,TURRET HATCH HINGE",4
"PARTS KIT,UNIVERSAL JOINT",1
"PARTS KIT,VEHICULAR",2
"PARTS KIT,VEHICULAR LIGHTING",104
"PARTS KIT,VEHICULAR WHEEL",85
"PARTS KIT,WINCH",18
"PARTS KIT,WINCH,OVE",5
"PARTS KIT,WINDSHIELD",16
"PARTS KIT,WIRE ROPE ASSEMBLY",1
PARTS WASHER,2
PASSENGER MOTOR VEHICLES,24
"PATCH POCKET,UTILITY",127
PATCHER ASPHALT HOT BOX,1
PATHOGEN IDENTIFICATION DEVICE,1
PATIENT UTILITY KIT,173
PATIENT WARMING SYSTEM,27
"PAVING BREAKER SET,PORTABLE",3
"PAVING MACHINE,BITUMINOUS MATERIAL",4
PAWL,4
"PAWL,FORWARD ASSIST",19
"PAYOUT REEL,CABLE",4
"PCH,GEN,PURPOSE,WDL",20
"PEDAL,CONTROL",8
"PEDESTAL,ANTENNA",1
"PEDESTAL,GRINDER",1
"PEDESTAL,GUN MOUNT",4
"PEDESTAL,SEAT",3
"PEELER,POTATO,HAND",9
PELICAN CASE,32
"PEN,BALL-POINT",20
PENCIL,289
"PENCIL,MECHANICAL",8
PENETRATING FLUID,80
"PERFORATOR,PAPER,DESK",55
PERISCOPE M17,20
PERISCOPE M24,1
"PERISCOPE,ARMORED VEHICLE",15
"PERISCOPE,PORTABLE",74
PERSONAL DATA ASSISTANT,1
PERSONAL TOILET ARTICLES,137
PERSONNEL IDENTIFICATION BAND KIT,5
"PEST, DISEASE, AND FROST CONTROL EQUIP",9
"PETROLEUM PRODUCTION, DISTRIBUTION EQUIP",2
"PHONE-CAMERA,CELL",10
"PHONOGRAPHS, RADIOS, AND TV SETS: HOME",1
PHOROPTER,4
"PHOTOGRAPHIC DEVELOPING, FINISHING EQUIP",1
PHOTOGRAPHIC EQUIPMENT AND ACCESSORIES,15
PHOTOGRAPHIC PROJECTION EQUIPMENT,49
"PHOTOGRAPHIC SET,PICTURE TAKING AND PROCESSING",2
"PHOTOGRAPHIC SETS, KITS, AND OUTFITS",111
"PICK,ICE",25
"PICK,MINIATURE",14
PICKUP,66
"PICKUP ASSY,SPECIAL",1
PICTURE/PAINTING IN FRAME,20
"PIECE,CHEEK",38
PIGTAIL CABLE,4
PIKE POLE,9
PILLOW,20
"PILLOW,PNEUMATIC",161
PILLOWCASE,995
PILOT CHUTE,10
"PIN ASSEMBLY,AERIAL RECOVERY",6
"PIN ASSY,FIRING",5
PIN W LANYARDS,1
"PIN,CLUTCH",3
"PIN,COLLECTIVE LEVE",2
"PIN,COTTER",317
"PIN,DETENT",3
"PIN,EJECTOR",14
"PIN,EXTRACTOR",103
"PIN,FIRING",910
"PIN,FIRING PIN RETAINER",1159
"PIN,GROOVED,HEADED",504
"PIN,GROOVED,HEADLESS",280
"PIN,LOCK",4
"PIN,LOCKING,COCKING LEVER PIN",3
"PIN,PIVOT",110
"PIN,QUICK RELEASE",16
"PIN,RETAINING",30
"PIN,SHOULDER,HEADLESS",26
"PIN,SPRING",32
"PIN,SPRING,LANYARD",3
"PIN,STRAIGHT,HEADLESS",6
"PIN,STRAIGHT,SNIPER RIFLE",40
"PIN,TENT",289
"PINTLE ASSEMBLY,TOWING",4
"PINTLE,CAP,SERVOCYL",2
"PINTLE,MOUNT",34
PIONEER KIT,52
PIPE FITTING ASSORTMENT,2
"PIPE, PLASTIC",8
"PIPE, TUBE AND RIGID TUBING",1
"PIPE,CULVERT",42
"PIPE,CULVERT,CORRUGATED",40
"PIPE,PLASTIC",1030
"PISTOL, 40CAL, GLOCK GEN 3",991
"PISTOL,CALIBER .38 SPECIAL,AUTOMATIC",2
"PISTOL,CALIBER .45,AUTOMATIC",8058
"PISTOL,ELECTRICAL IMPULSE",24
PISTOLMAN SET,642
"PISTON,BLEED VALVE",2
"PISTON,COMPRESSOR",1
"PISTON,VALVE,RETURN",3
PITCH HORN ASSEMBLY,14
"PITCH HORN ASSY,TAI",27
"PITCH LINK,TAIL ROT",25
"PITON,MOUNTAIN",212
"PIVOT ASSY,CYCLIC STICK",1
"PIVOT,EXTRACT.BODY",1
PLANERS AND SHAPERS,1
"PLASMA CUTTER,PORTABLE,PNEUMATIC",2
PLASTIC SHEET,40
PLASTICS FABRICATED MATERIALS,13
PLATE,1
PLATE AND SHAFT ASSEMBLY,3
PLATE ASSEMBLY,4
"PLATE ASSEMBLY,TORQ",1
"PLATE ASSY,DROOP COMPENSATOR",5
"PLATE ASSY,LOWER",1
"PLATE ASSY,UPPER",1
"PLATE SET,TRANSMISSION",1
"PLATE, SHEET, STRIP, AND FOIL; NONFERROUS",4
"PLATE,ARMOR,RADIATOR",2
"PLATE,BASE,JACK",12
"PLATE,BUTT,SHOULDER GUN STOCK",3
"PLATE,COUPLING RETAINER",4
"PLATE,EATING",59
"PLATE,END FLOOR",3
"PLATE,LOCKING,NUT,TRANSMISSION",12
"PLATE,METAL",24
"PLATE,MOUNTING",3
"PLATE,OIL TANK",2
"PLATE,QUILL ASSEMBLY",6
"PLATE,RECEIVER END",51
"PLATE,RETAINING,SHAFT",1
"PLATE,STRUCTUAL",1
"PLATE,WALL,ELECTRICAL",100
PLATFORM LIFT,2
"PLATFORM,BOARDING,VEH",1
"PLATFORM,FIRST AID",50
"PLATFORM,GUNNER",6
"PLATFORM,GUNNERS",1
"PLATFORM,HYDRAULIC",2
"PLATFORM,LADDER",4
"PLATFORM,OPTIC,SNIPER RIFLE",36
"PLATFORM,VEHICULAR",31
PLATOON EARLY WARNI,7
PLATOON EARLY WARNING SYSTEM,4
PLAYGROUND EQUIPMENT,1
"PLENUM ASSEMBLY,OVERHEAD CROSSOVER,CABIN",3
"PLENUM,AIR LINE",1
"PLENUM,HEATER,AIRCR",8
"PLENUM,TENT",4
"PLETHYSMOGRAPH,BOD",2
PLIERS,250
"PLIERS SET,LOCKING",6
"PLIERS SET,RETAINING RING",4
"PLIERS,DENTAL",6
"PLIERS,DIAGONAL CUTTING",25
"PLIERS,DIAGONAL CUTTING,SURGICAL WIRE",10
"PLIERS,RETAINING RING",28
"PLIERS,SLIP JOINT",214
"PLIERS,WIRE TWISTER",2
PLOTTER,5
"PLOTTER,GRAPHICS",3
"PLOTTING BOARD,INDIRECT FIRE",3
"PLOTTING BOARD,TACTICAL DISPLAY",1
"PLOW,SNOW REMOVAL",1
PLUG-INSPECTION,1
"PLUG,EAR",6
"PLUG,RECOIL PAD",23
PLUMB BOB,4
PLUMBER KIT,1
PLUMBING FIXTURES AND ACCESSORIES,11
PLUNGER ASSEMBLY,24
"PLUNGER,BOLT CATCH",262
"PLUNGER,QUICK RELEASE",4
"PLUNGER,SEAR",33
"PLUNGER,STUD",10
"PLYWOOD,CONSTRUCTION",738
POCKET AMMUNITION,22
"POCKET,AMMUNITION MAGAZINE",2341
"POCKET,CUTTER AND L",88
"POCKET,EXPLOSIVES",115
"POCKET,GP MEDIUM",157
"POCKET,KNIFE,SURVIVAL VEST",20
"POCKET,MAGAZINE",870
"POCKET,MEDICAL,MODULAR",201
"POCKET,OXYGEN REGUL",4
"POCKET,OXYGEN REGULATOR",15
"POCKET,PYROTECHNIC",100
"POCKET,RADIO,MBITR",10
"POCKET,RADIO,SURVIVAL VEST",115
"POCKET,STROBE LIGHT",39
"POCKET,SURVIVOR VEST",85
"POD-LOC,BIPOD,SNIPER RIFLE",82
PODIUM,12
"POLE,ALUMINUM,SUPPORT",50
"POLE,ANIMAL RESTRAI",23
"POLE,BEACH,PANEL MARKER",2
"POLE,FOLDING COT INSECT NET PROTECTOR",8
"POLE,RANGE",4
"POLE,SKI",59
"POLE,TENT",1
"POLISHER,FLOOR,ELECTRIC",7
"PONCHO,WET WEATHER",748
PORTABLE LIGHTING,4
PORTABLE SHOWER 5 G,4
PORTABLE SINK,4
PORTFOLIO,5
"POST,FENCE,METAL",1027
"POST,FRONT SIGHT",78
"POST,WINDSHIELD",2
"POT,COOKING",13
POUCH ACCESSORY,6
POUCH GENERAL PURPO,12
"POUCH,100 ROUND-UTILITY,MOLLE",16
"POUCH,200 ROUND SAW",5
"POUCH,40MM GRENADE,SINGLE",355
"POUCH,40MM HE,DOUBLE",37
"POUCH,40MM HE,SINGLE",10
"POUCH,40MM MULTIPLE ROUND BANDOLIER",31
"POUCH,40MM PYROTECHNIC,DOUBLE",32
"POUCH,9MM MAGAZINE",155
"POUCH,ACCESSORY",15
"POUCH,ADMIN",25
"POUCH,ADMIN MOLLE",100
"POUCH,ADMIN,WO,LH,G",18
"POUCH,ADMIN,WO,LH,K",50
"POUCH,AMMUNITION,MACHINE GUN",93
"POUCH,BANDOLEER AMMO,6 MAGAZINES",121
"POUCH,BREACHER,MK-54",3
"POUCH,CANTEEN",291
"POUCH,CANTEEN-GENERAL PURPOSE",1258
"POUCH,CARRYING,GRN",20
"POUCH,DOUBLE-SINGLE",371
"POUCH,DUMP",3984
"POUCH,EXPLOSIVE ORDNANCE DISPOSAL TOOLS",1
"POUCH,FLASH BANG GRENADE",718
"POUCH,FRAG GRENADE,SINGLE",24
"POUCH,GRENADE",415
"POUCH,GRENADE,HAND",45
"POUCH,HAND GRENADE",246
"POUCH,HUMAN REMAINS",1293
"POUCH,HYDRATION",110
"POUCH,INDIVIDUAL FIRST AID KIT",2560
"POUCH,INDIVIDUAL UTILITY",10
"POUCH,LEADER SET MOLLE",75
"POUCH,LINEMANS,BELT LOOPED",8
"POUCH,M4 THREE MAG",4372
"POUCH,M4 THREE MAGAZINE",60
"POUCH,M4 TWO MAG",3513
"POUCH,M4 TWO MAGAZINE POUCH",99
"POUCH,M60,DT,100R,G",20
"POUCH,MAGAZINE",1252
"POUCH,MAGAZINE,MOLLE",98
"POUCH,MECHANIC'S TOOLS",83
"POUCH,MEDICAL",93
"POUCH,MEDICAL AID,SOF",14
"POUCH,MEDICAL,FSBE",80
"POUCH,MONOCULAR NIGHT VISION DEVICE",40
"POUCH,POP FLARE,SINGLE",1
"POUCH,RADIO",1791
"POUCH,RADIO,MOLLE",165
"POUCH,SAW,DET TOP",6
"POUCH,SG,SINGLE,KH",20
